WORKORDER_BASE_ID,WORKORDER_LOT_ID,Order Shortage
1302135,1,
1302136,1,
1302137,1,
1302140,1,
1302141,1,
1302143,1,
1302144,1,
1302145,1,
1302146,R,
1302147,1,"CLN-L OP#30 Loss: 16.4%, "
1302148,1,
1302149,1,
1302150,1,
1302151,1,
1302152,1,
1302153,1,"14M OP#20 Loss: 21.3%, CLN-ADS OP#40 Loss: 18.5%, CLN-L OP#45 Loss: 20.1%, A-D3 OP#80 Loss: 20.2%, "
1302154,1,
1302155,1,
1302156,1,
1302157,1,"F-CLN OP#40 Loss: 34.0%, F-MILL GRP OP#60 Loss: 67.6%, F-CLN OP#70 Loss: 38.3%, A-LIND OP#80 Loss: 25.8%, F-SLIT OP#85 Loss: 25.2%, F-MILL GRP OP#90 Loss: 41.8%, F-CLN OP#100 Loss: 27.5%, F-MILL GRP OP#112 Loss: 85.9%, F-CLN OP#113 Loss: 81.5%, "
1302159,1,
1302160,1,
1302162,1,
1302163,1,
1302164,1,
1302165,1,
1302166,1,
1302167,1,
1302168,1,"F-MILL GRP OP#100 Loss: 58.7%, F-CLN OP#110 Loss: 20.7%, F-SLIT OP#120 Loss: 19.8%, F-MILL GRP OP#130 Loss: 31.5%, "
1302169,S,
1302170,1,
1302171,1,
1302172,1,
1302173,R,
1302174,1,
1302175,1,
1302176,1,
1302177,1,
1302178,1,
1302179,1,
1302180,1,
1302181,1,
1302182,1,
1302183,1,"12M-1 OP#20 Loss: 64.0%, CLN-L OP#50 Loss: 51.9%, "
1302186,1,"12M-1 OP#20 Loss: 13.1%, CLN-L OP#50 Loss: 45.3%, "
1302187,1,
1302188,1,
1302189,1,
1302190,1,"12M-2 OP#20 Loss: 19.2%, S 149 #1 OP#105 Loss: 14.2%, "
1302191,1,
1302192,1,
1302194,1,"S 76 OP#110 Loss: 25.7%, "
1302195,1,
1302196,1,
1302197,1,
1302198,1,"F-MILL GRP OP#104 Loss: 10.2%, "
1302199,1,
1302200,1,
1302201,1,"F-CLN OP#100 Loss: 14.6%, F-MILL GRP OP#140 Loss: 23.2%, F WRAP OP#180 Loss: 21.7%, "
1302202,1,
1302203,1,
1302204,1,
1302205,M,
1302206,1,
1302207,1,
1302208,1,
1302209,1,"F-BLK OP#20 Loss: 13.9%, F-MILL GRP OP#25 Loss: 20.8%, F-MILL GRP OP#50 Loss: 17.1%, "
1302210,1,"F-MILL GRP OP#50 Loss: 28.7%, "
1302211,1,"MU P&S CUT TO L OP#90 Loss: 50.0%, "
1302212,1,"MU P&S CUT TO L OP#90 Loss: 49.2%, "
1302213,1,"MU P&S CUT TO L OP#90 Loss: 46.2%, "
1302214,1,
1302215,1,
1302218,1,
1302219,M,
1302220,M,
1302221,1,
1302222,1,"S 76 OP#20 Loss: 18.4%, A-D1 OP#100 Loss: 13.8%, 12M-1 OP#110 Loss: 13.2%, "
1302224,1,"S 189 OP#15 Loss: 18.3%, 12M-GRP OP#30 Loss: 12.7%, CLN-L OP#50 Loss: 21.6%, A-D1 OP#70 Loss: 17.9%, F-BLK OP#75 Loss: 19.0%, F-MILL GRP OP#80 Loss: 23.3%, F-CLN OP#90 Loss: 15.8%, F-SLIT OP#100 Loss: 14.2%, F-MILL GRP OP#110 Loss: 18.9%, "
1302225,1,
1302226,1,
1302227,1,
1302228,1,"F-MILL GRP OP#130 Loss: 44.9%, "
1302229,1,"F-MILL GRP OP#130 Loss: 17.4%, "
1302230,1,
1302231,1,
1302232,1,
1302233,1,
1302234,1,
1302235,1,"12M-1 OP#60 Loss: 30.9%, CLN-L OP#70 Loss: 34.9%, S 76 OP#80 Loss: 30.0%, A-D1 OP#100 Loss: 18.6%, F-BLK OP#110 Loss: 20.1%, "
1400001,1,
1400002,R,
1400003,1,
1400004,1,
1400005,1,
1400006,1,
1400007,1,
1400008,1,
1400009,1,"ZHI OP#30 Loss: 20.5%, A-D2 OP#90 Loss: 19.2%, S 149 #1 OP#110 Loss: 22.2%, "
1400010,1,"ZHI OP#30 Loss: 12.5%, A-D2 OP#90 Loss: 10.3%, S 149 #1 OP#110 Loss: 11.9%, "
1400011,1,"12M-2 OP#30 Loss: 15.2%, "
1400012,1,
1400013,1,
1400014,1,
1400015,1,
1400016,R,
1400017,1,
1400018,1,
1400019,1,
1400020,1,
1400021,R,
1400022,1,
1400023,1,
1400024,1,"A-D3 OP#50 Loss: 12.3%, 12M-2 OP#60 Loss: 14.5%, CLN-L OP#90 Loss: 15.1%, "
1400025,1,
1400026,1,
1400027,1,
1400028,1,
1400029,1,
1400030,1,
1400031,1,
1400032,1,"S 149 GRP OP#15 Loss: 20.1%, 14M OP#20 Loss: 19.6%, CLN-ADS OP#70 Loss: 19.1%, A-D1 OP#110 Loss: 20.6%, S 76 OP#130 Loss: 25.5%, "
1400033,1,
1400034,1,
1400035,1,"14M OP#12 Loss: 10.5%, 12M-1 OP#20 Loss: 13.0%, A-D GRP OP#60 Loss: 68.2%, A-D GRP OP#80 Loss: 39.4%, "
1400036,1,"14M OP#12 Loss: 14.8%, S 149 GRP OP#14 Loss: 13.3%, A-D GRP OP#16 Loss: 13.4%, 12M-GRP OP#20 Loss: 13.8%, "
1400038,1,
1400039,1,"A-D2 OP#90 Loss: 13.4%, S 149 GRP OP#110 Loss: 13.4%, "
1400040,1,
1400041,1,
1400042,1,
1400043,1,
1400044,1,
1400045,1,
1400046,1,
1400047,1,
1400048,1,
1400049,1,
1400050,1,
1400051,1,
1400052,R,
1400053,1,
1400054,1,
1400055,1,
1400056,1,
1400057,1,
1400058,1,
1400059,1,
1400060,1,
1400061,1,
1400062,1,
1400063,1,
1400064,1,
1400066,1,"S 149 #2 OP#30 Loss: 21.4%, "
1400067,1,
1400068,1,
1400069,1,"14M OP#20 Loss: 14.5%, S 149 #1 OP#40 Loss: 20.3%, A-D3 OP#80 Loss: 18.4%, CLN-L OP#110 Loss: 15.9%, S 149 #2 OP#120 Loss: 15.5%, A-D1 OP#160 Loss: 13.6%, 12M-GRP OP#180 Loss: 17.9%, CLN-L OP#200 Loss: 18.9%, S 76 OP#210 Loss: 24.7%, "
1400070,1,
1400071,1,
1400073,1,
1400074,1,"S 189 OP#35 Loss: 30.6%, "
1400076,1,
1400077,1,"S 149 GRP OP#40 Loss: 81.6%, "
1400078,1,"12M-1 OP#180 Loss: 27.2%, CLN-L OP#200 Loss: 27.3%, S 76 OP#210 Loss: 32.5%, "
1400079,1,
1400080,R,"F-MILL GRP OP#170 Loss: 21.1%, F WRAP OP#200 Loss: 15.3%, "
1400082,1,
1400084,1,
1400085,1,
1400086,1,
1400087,1,
1400088,1,
1400089,1,
1400090,1,
1400091,1,
1400098,1,
1400104,1,
1400105,1,
1400106,1,
1400107,R,
1400109,1,"12M-2 OP#20 Loss: 17.7%, "
1400110,1,
1400111,1,
1400112,1,"S 189 OP#140 Loss: 88.8%, "
1400113,1,
1400114,1,
1400116,E,
1400117,R,
1400118,E,
1400119,R,
1400120,1,
1400121,1,
1400122,1,
1400123,1,
1400124,1,
1400125,1,
1400126,1,"A-D1 OP#20 Loss: 27.3%, "
1400127,1,
1400132,1,
1400133,1,
1400134,1,
1400138,1,"S 149 #1 OP#15 Loss: 11.2%, 12M-GRP OP#20 Loss: 15.7%, CLN-L OP#30 Loss: 12.2%, A-D1 OP#60 Loss: 11.5%, 12M-1 OP#70 Loss: 23.9%, CLN-L OP#90 Loss: 15.8%, "
1400141,1,
1400142,1,"S 149 #1 OP#150 Loss: 20.3%, "
1400143,R,
1400144,1,
1400145,1,
1400146,1,
1400147,1,
1400148,1,
1400149,1,
1400150,1,
1400151,R,
1400152,1,
1400153,1,
1400156,1,
1400157,1,"S 149 #2 OP#30 Loss: 23.3%, "
1400158,1,
1400159,1,
1400161,1,
1400162,1,
1400163,1,"S 149 #2 OP#30 Loss: 21.0%, "
1400164,1,
1400165,1,
1400166,1,
1400167,1,
1400168,1,"F-MILL GRP OP#130 Loss: 68.0%, "
1400169,1,
1400170,1,
1400172,1,"12M-1 OP#20 Loss: 12.6%, CLN-L OP#30 Loss: 15.8%, A-D3 OP#50 Loss: 15.5%, 12M-GRP OP#60 Loss: 20.2%, CLN-L OP#90 Loss: 15.3%, "
1400173,1,
1400175,1,
1400176,1,
1400177,1,
1400178,R,
1400179,1,
1400180,1,
1400181,1,
1400182,1,
1400183,1,
1400184,1,"12M-2 OP#162 Loss: 50.9%, CLN-L OP#166 Loss: 45.6%, S 76 OP#180 Loss: 64.6%, "
1400185,1,
1400186,1,
1400188,1,
1400191,1,
1400192,1,
1400193,1,
1400194,1,
1400195,1,
1400196,1,
1400197,1,
1400198,1,
1400199,1,
1400200,1,"12M-2 OP#75 Loss: 28.0%, CLN-L OP#100 Loss: 24.3%, S 76 OP#105 Loss: 27.5%, A-D1 OP#140 Loss: 28.3%, "
1400201,1,
1400202,1,
1400203,1,
1400204,1,
1400205,1,
1400206,1,
1400207,1,
1400208,1,
1400209,1,"F-MILL GRP OP#150 Loss: 12.9%, F-CLN GR OP#160 Loss: 49.3%, "
1400210,1,
1400211,1,"S 76 OP#110 Loss: 43.5%, "
1400212,1,"F-MILL GRP OP#100 Loss: 15.8%, "
1400214,1,
1400215,1,
1400216,1,
1400217,1,
1400218,1,
1400219,1,"A-D1 OP#120 Loss: 45.6%, "
1400220,1,
1400223,1,
1400224,1,"12M-2 OP#90 Loss: 33.3%, "
1400226,1,
1400227,1,
1400228,1,
1400229,1,
1400230,1,
1400231,1,
1400232,1,
1400233,1,
1400235,1,"14M OP#110 Loss: 14.7%, CLN-L OP#125 Loss: 14.4%, "
1400236,1,
1400237,1,
1400238,1,
1400239,1,
1400240,1,
1400241,1,"S 149 GRP OP#72 Loss: 50.2%, "
1400242,1,
1400243,1,
1400244,1,
1400245,1,
1400247,1,
1400248,1,
1400249,1,
1400250,1,
1400252,1,
1400253,1,
1400254,1,
1400255,1,"12M-2 OP#90 Loss: 24.3%, "
1400256,1,"S 149 #1 OP#15 Loss: 17.4%, 12M-GRP OP#20 Loss: 16.0%, CLN-L OP#30 Loss: 16.4%, S 76 OP#35 Loss: 16.7%, A-D1 OP#50 Loss: 18.1%, 12M-2 OP#60 Loss: 24.1%, CLN-L OP#90 Loss: 19.8%, "
1400257,1,
1400258,1,
1400259,1,
1400260,1,
1400261,1,
1400262,R,"S 76 OP#190 Loss: 90.0%, "
1400263,1,
1400264,1,
1400265,1,
1400266,1,
1400267,R,
1400268,1,"S 189 OP#130 Loss: 12.6%, "
1400269,1,
1400270,1,
1400271,1,
1400273,1,
1400274,1,
1400275,1,
1400276,1,
1400277,1,
1400278,1,
1400279,1,
1400280,1,
1400281,1,
1400282,1,"ZHI OP#20 Loss: 10.2%, "
1400283,1,"S 149 GRP OP#120 Loss: 35.1%, "
1400285,1,
1400286,1,
1400287,1,
1400289,1,
1400291,1,"12M-2 OP#20 Loss: 12.8%, CLN-L OP#30 Loss: 12.1%, 12M-1 OP#100 Loss: 20.6%, CLN-L OP#115 Loss: 14.3%, "
1400292,1,
1400293,1,
1400295,1,
1400296,1,
1400297,1,
1400298,1,
1400299,1,
1400300,R,
1400301,1,
1400302,1,
1400303,1,
1400304,1,
1400305,1,
1400306,1,
1400307,1,
1400308,1,
1400309,1,
1400310,1,
1400311,1,
1400315,1,
1400316,1,
1400318,1,
1400319,1,
1400320,1,
1400321,1,
1400322,1,
1400323,1,"12M-1 OP#20 Loss: 12.1%, CLN-L OP#30 Loss: 12.1%, F-MILL GRP OP#70 Loss: 10.2%, F-MILL GRP OP#100 Loss: 12.1%, "
1400324,1,
1400325,1,
1400326,1,
1400329,1,
1400330,1,"S 149 #2 OP#140 Loss: 50.8%, "
1400332,1,
1400333,1,
1400334,1,
1400335,1,
1400336,1,
1400337,1,
1400338,1,
1400339,1,
1400340,1,
1400341,1,
1400342,1,
1400343,1,
1400345,1,
1400346,1,
1400350,1,
1400351,1,
1400352,1,
1400353,1,
1400356,1,
1400357,1,
1400358,S,
1400359,1,
1400360,1,
1400361,1,
1400362,1,
1400363,1,
1400364,1,
1400365,1,"F-MILL GRP OP#90 Loss: 46.1%, F-CLN OP#100 Loss: 44.6%, F WRAP OP#130 Loss: 79.6%, "
1400366,1,
1400367,1,
1400368,1,"12M-GRP OP#30 Loss: 45.9%, CLN-L OP#40 Loss: 48.7%, A-D GRP OP#70 Loss: 52.3%, F-BLK OP#80 Loss: 55.9%, F-MILL GRP OP#90 Loss: 57.4%, F-CLN OP#100 Loss: 52.8%, F-SLIT OP#110 Loss: 51.9%, F-MILL GRP OP#120 Loss: 81.2%, F-CLN #2 OP#130 Loss: 75.3%, F WRAP OP#150 Loss: 89.2%, "
1400369,1,
1400370,1,
1400372,1,
1400373,1,
1400374,1,
1400375,1,
1400376,1,
1400377,1,
1400378,1,
1400379,1,
1400380,1,
1400381,1,
1400382,1,
1400383,1,
1400384,1,
1400385,1,
1400386,1,
1400387,1,
1400388,1,
1400389,1,
1400390,1,
1400391,1,
1400392,1,"S 76 OP#110 Loss: 29.1%, "
1400393,1,
1400394,1,
1400395,1,
1400396,1,"A-D1 OP#80 Loss: 12.1%, S 149 #2 OP#170 Loss: 64.3%, "
1400397,1,
1400398,1,
1400400,1,
1400402,1,
1400403,1,
1400405,1,
1400406,1,
1400407,1,"F-MILL GRP OP#130 Loss: 19.8%, "
1400408,1,
1400410,1,
1400411,1,
1400412,1,"S 76 OP#30 Loss: 29.0%, A-D1 OP#40 Loss: 20.3%, F-BLK OP#50 Loss: 15.2%, F-MILL GRP OP#60 Loss: 46.4%, F-CLN OP#70 Loss: 49.1%, "
1400413,1,
1400415,1,
1400416,1,"A-D1 OP#20 Loss: 14.1%, 12M-2 OP#25 Loss: 16.2%, 12M-2 OP#50 Loss: 17.9%, CLN-L OP#70 Loss: 16.7%, S 76 OP#80 Loss: 18.9%, A-D1 OP#120 Loss: 20.8%, S 76 OP#140 Loss: 23.4%, S 189 OP#200 Loss: 24.0%, "
1400417,1,
1400418,1,"S 149 #2 OP#15 Loss: 23.9%, 12M-2 OP#20 Loss: 29.6%, CLN-L OP#40 Loss: 13.5%, A-D1 OP#90 Loss: 13.4%, "
1400419,1,
1400420,1,
1400421,1,
1400424,1,
1400425,1,
1400426,1,
1400427,1,
1400429,1,
1400430,1,
1400431,1,
1400433,1,
1400434,1,
1400435,1,
1400436,1,
1400437,1,
1400438,1,
1400439,1,
1400440,1,
1400441,1,
1400442,1,
1400443,1,
1400444,1,
1400445,1,
1400446,1,
1400447,1,
1400448,1,
1400449,1,
1400450,1,
1400452,1,
1400453,1,
1400454,1,
1400455,1,
1400456,1,
1400457,1,
1400459,1,
1400460,1,
1400461,1,
1400462,1,
1400463,1,
1400464,1,
1400465,1,
1400466,1,
1400467,1,
1400468,1,
1400469,1,
1400470,1,
1400471,R,
1400472,1,
1400473,S,
1400474,1,
1400475,1,
1400477,1,
1400478,1,
1400479,1,"ZHI OP#20 Loss: 18.1%, CLN-ADS OP#40 Loss: 16.1%, A-D3 OP#80 Loss: 10.1%, S 149 #2 OP#95 Loss: 63.2%, S 149 GRP OP#105 Loss: 16.2%, "
1400480,1,
1400481,1,
1400482,1,
1400483,1,
1400485,1,
1400486,1,"14M OP#20 Loss: 24.3%, CLN-ADS OP#40 Loss: 23.4%, A-D3 OP#80 Loss: 24.7%, "
1400487,1,"14M OP#20 Loss: 16.6%, CLN-ADS OP#40 Loss: 10.7%, CLN-L OP#45 Loss: 11.8%, A-D3 OP#80 Loss: 10.7%, "
1400488,1,
1400489,1,
1400490,1,"ZHI OP#20 Loss: 55.0%, A-D2 OP#50 Loss: 52.5%, S 149 #1 OP#70 Loss: 56.3%, S 149 #1 OP#80 Loss: 55.7%, "
1400491,1,
1400494,1,
1400495,1,
1400496,1,
1400497/1,1,"F-SLIT OP#100 Loss: 39.3%, "
1400498,1,
1400499,1,
1400500,1,
1400502,1,
1400503,1,
1400504,1,
1400505,1,
1400506,1,
1400507,R,
1400508,1,
1400509,1,"12M-GRP OP#75 Loss: 22.9%, CLN-L OP#100 Loss: 20.3%, S 76 OP#105 Loss: 25.4%, A-D1 OP#140 Loss: 23.7%, "
1400510,1,
1400511,1,
1400512,1,
1400513,1,
1400514,1,
1400515,1,
1400516,S,
1400517,1,
1400518,1,
1400519,1,
1400520,1,
1400521,1,
1400523,1,
1400524,1,
1400525,1,
1400526,1,
1400527,1,
1400528,1,"ZHI OP#20 Loss: 22.9%, CLN-ADS OP#40 Loss: 17.8%, A-D3 OP#80 Loss: 16.1%, S 149 #2 OP#105 Loss: 15.0%, S 149 #2 OP#106 Loss: 19.3%, "
1400529,1,"ZHI OP#20 Loss: 21.5%, CLN-ADS OP#40 Loss: 16.8%, A-D3 OP#80 Loss: 17.4%, S 149 GRP OP#105 Loss: 13.4%, "
1400530,1,"ZHI OP#20 Loss: 22.2%, CLN-ADS OP#40 Loss: 16.8%, A-D3 OP#80 Loss: 20.3%, S 149 #2 OP#105 Loss: 15.0%, S 149 #2 OP#106 Loss: 23.7%, "
1400531,1,
1400532,1,
1400533,1,"F-MILL GRP OP#70 Loss: 14.8%, "
1400534,1,"S 189 OP#44 Loss: 99.6%, "
1400535,1,"S 189 OP#44 Loss: 99.8%, "
1400536,1,"F-BLK OP#90 Loss: 14.5%, F-MILL GRP OP#100 Loss: 37.0%, F-CLN OP#110 Loss: 23.4%, F-SLIT OP#120 Loss: 22.3%, F-MILL GRP OP#130 Loss: 21.8%, "
1400537,1,
1400538,1,"F-BLK OP#20 Loss: 30.1%, F-MILL GRP OP#30 Loss: 36.3%, F-CLN GR OP#40 Loss: 33.3%, F-SLIT OP#50 Loss: 30.5%, A-LIND OP#70 Loss: 18.2%, F-SLIT OP#80 Loss: 18.2%, F-MILL GRP OP#90 Loss: 19.2%, F WRAP OP#130 Loss: 27.8%, "
1400539,1,
1400541,1,"S 189 OP#44 Loss: 99.8%, "
1400542,1,"F-MILL GRP OP#90 Loss: 27.0%, "
1400543,1,"F-MILL GRP OP#90 Loss: 28.1%, "
1400544,1,
1400545,S,
1400546,1,"S 149 #2 OP#30 Loss: 18.8%, "
1400547,1,
1400548,1,"12M-1 OP#20 Loss: 46.3%, CLN-L OP#50 Loss: 46.4%, "
1400550,1,
1400551,1,
1400552,1,
1400553,1,
1400554,R,
1400555,R,
1400556,1,"CLN-L OP#30 Loss: 72.4%, "
1400557,1,
1400558,1,
1400559,1,
1400560,1,
1400561,1,"MU AZCO CUT T L OP#170 Loss: 11.6%, "
1400562,1,
1400563,1,
1400564,1,
1400565,1,
1400566,1,
1400568,1,
1400569,1,
1400570,1,
1400572,1,
1400573,1,
1400574,1,
1400575,1,"S 149 #2 OP#30 Loss: 15.4%, "
1400576,1,
1400577,1,
1400578,1,
1400579,1,
1400580,1,
1400581,1,
1400582,1,
1400583,1,
1400584,1,
1400585,1,
1400586,1,
1400587,S,
1400588,1,
1400589,1,
1400590,1,
1400591,1,
1400592,1,
1400593,1,
1400594,1,
1400595,1,
1400596,1,
1400597,1,"12M-2 OP#30 Loss: 10.7%, "
1400598,S,"F-MILL GRP OP#140 Loss: 26.8%, "
1400599,1,
1400600,1,
1400601,1,
1400602,1,
1400603,1,
1400604,1,"S 149 #1 OP#70 Loss: 12.8%, "
1400605,1,
1400606,1,
1400607,1,
1400608,1,
1400609,1,
1400610,1,
1400611,1,
1400612,1,
1400613,1,
1400614,1,
1400616,1,
1400617,R,
1400618,1,"S 149 #2 OP#30 Loss: 25.7%, "
1400619,1,
1400620,1,
1400621,1,
1400622,1,
1400623,1,
1400624,1,
1400625,1,
1400626,1,
1400627,1,
1400628,1,"F-CLN OP#190 Loss: 11.8%, "
1400629,1,"F-MILL GRP OP#180 Loss: 12.7%, "
1400630,1,
1400631,1,
1400632,1,
1400633,1,
1400634,1,
1400635,1,
1400636,1,
1400637,1,
1400638,1,
1400639,1,
1400640,1,
1400641,1,
1400642,S,
1400644,1,
1400645,1,
1400646,1,
1400648,1,
1400649,1,
1400650,1,
1400651,1,
1400652,1,
1400653,1,
1400654,1,
1400655,1,
1400656,1,
1400657,1,
1400658,1,
1400660,1,
1400661,1,
1400662,1,
1400663,1,
1400664,1,
1400665,1,
1400666,1,
1400667,1,
1400668,1,
1400669,1,
1400670,1,
1400671,1,
1400672,1,
1400673,1,
1400674,1,
1400675,1,
1400676,E,
1400677,1,
1400678,1,
1400679,1,
1400680,1,
1400682,1,
1400683,1,
1400685,1,
1400686,1,
1400687,1,
1400688,1,"12M-2 OP#20 Loss: 10.5%, 12M-2 OP#90 Loss: 31.1%, S 149 #2 OP#130 Loss: 17.2%, "
1400689,1,
1400690,1,
1400691,1,
1400692,1,
1400693,1,
1400694,1,
1400696,1,
1400697,1,
1400698,1,"12M-2 OP#30 Loss: 24.1%, CLN-L OP#70 Loss: 17.5%, S 76 OP#80 Loss: 20.9%, "
1400699,1,
1400700,1,"12M-1 OP#42 Loss: 12.7%, CLN-L OP#44 Loss: 20.4%, A-D GRP OP#80 Loss: 17.5%, S 149 #1 OP#95 Loss: 19.2%, "
1400701,1,"F-SLIT OP#82 Loss: 28.4%, "
1400702,1,
1400705,1,
1400706,1,
1400707,1,
1400709,1,"S 189 OP#25 Loss: 14.0%, CLN-L OP#30 Loss: 13.8%, A-D1 OP#60 Loss: 15.7%, F-BLK OP#70 Loss: 15.7%, F-MILL GRP OP#80 Loss: 12.0%, F-MILL GRP OP#110 Loss: 12.7%, "
1400710,1,
1400711,1,
1400712,1,
1400713,1,"A-D GRP OP#60 Loss: 16.3%, 12M-2 OP#70 Loss: 56.5%, "
1400714,1,
1400716,1,"S 149 GRP OP#90 Loss: 82.2%, "
1400717,1,
1400718,S,"S 76 OP#80 Loss: 17.7%, F-MILL GRP OP#120 Loss: 19.3%, F-CLN GR OP#130 Loss: 17.6%, F-SLIT OP#140 Loss: 16.5%, F-MILL GRP OP#180 Loss: 11.0%, F-CLN GR OP#190 Loss: 11.3%, F-SLIT OP#200 Loss: 10.3%, "
1400719,1,
1400720,1,
1400721,S,
1400722,1,"CLN-L OP#240 Loss: 21.4%, "
1400723,1,
1400724,1,
1400725,1,
1400726,1,"ZHI OP#20 Loss: 11.9%, A-D2 OP#70 Loss: 10.1%, B PICKLE OP#100 Loss: 11.2%, S 149 #1 OP#110 Loss: 11.9%, "
1400727,1,
1400728,1,
1400729,1,
1400730,R,"12M-1 OP#80 Loss: 16.0%, "
1400731,1,
1400732,1,
1400733,1,
1400734,1,
1400735,1,
1400736,1,
1400737,1,
1400738,1,
1400739,1,
1400740,1,
1400741,1,
1400742,1,"12M-2 OP#60 Loss: 19.0%, CLN-L OP#80 Loss: 17.7%, A-D GRP OP#130 Loss: 10.8%, "
1400744,1,
1400745,1,
1400746,1,
1400747,R,
1400748,1,
1400749,1,
1400750,1,
1400751,1,
1400752,1,
1400753,1,
1400754,1,
1400755,1,
1400756,1,"12M-2 OP#20 Loss: 26.0%, CLN-L OP#30 Loss: 24.0%, S 149 GRP OP#40 Loss: 25.0%, A-D1 OP#60 Loss: 24.6%, B PICKLE OP#80 Loss: 24.5%, 12M-1 OP#90 Loss: 35.0%, "
1400757,1,
1400758,1,
1400759,1,
1400761,1,
1400762,1,
1400763,1,
1400764,1,
1400765,1,
1400766,1,
1400767,1,
1400768,1,
1400769,1,
1400770,1,
1400771,1,
1400772,1,
1400773,1,
1400774,1,
1400775,1,
1400776,1,
1400777,1,
1400780,1,"14M OP#20 Loss: 42.8%, "
1400781,1,
1400782,1,
1400783,1,"F-MILL GRP OP#70 Loss: 14.2%, F-MILL GRP OP#100 Loss: 27.2%, "
1400784,1,
1400785,1,
1400786,1,
1400787,1,
1400788,1,
1400789,1,
1400790,1,"12M-2 OP#30 Loss: 22.0%, S 76 OP#80 Loss: 10.4%, "
1400791,R,"S 149 #2 OP#40 Loss: 11.9%, "
1400792,1,
1400795,1,
1400797,1,
1400798,1,"F WRAP OP#190 Loss: 10.4%, "
1400799,1,
1400800,1,
1400801,1,
1400802,1,
1400803,1,
1400804,1,
1400805,1,
1400806,1,
1400807,1,
1400808,1,
1400809,1,
1400810,1,
1400811,R,
1400812,S,
1400813,1,
1400815,1,
1400816,1,
1400817,1,
1400818,1,
1400822,1,
1400823,1,
1400825,1,
1400826,1,
1400827,1,
1400828,1,
1400829,1,
1400830,1,
1400831,1,
1400832,1,
1400833,1,
1400834,1,
1400835,1,
1400836,1,
1400838,1,
1400839,1,
1400840,1,
1400842,1,
1400843,1,
1400844,1,
1400846,1,
1400847,1,
1400848,E,
1400849,1,
1400850,1,
1400851,1,
1400852,1,"S 149 GRP OP#20 Loss: 10.6%, "
1400853,S,
1400854,S,
1400856,1,
1400858,1,
1400859,1,
1400860,1,
1400861,1,
1400862,1,
1400863,1,
1400864,1,
1400865,1,
1400866,1,
1400868,1,
1400869,1,
1400870,1,"F-SLIT OP#150 Loss: 89.6%, "
1400873,1,
1400874,1,"S 189 OP#100 Loss: 99.7%, "
1400875,1,"S 189 OP#100 Loss: 99.5%, "
1400876,1,"12M-2 OP#20 Loss: 13.1%, "
1400877,1,
1400878,1,"F-MILL GRP OP#50 Loss: 18.4%, F WRAP OP#80 Loss: 75.5%, "
1400879,1,
1400881,1,
1400882,1,
1400883,1,
1400884,1,
1400885,1,
1400886,1,
1400887,1,
1400888,1,
1400889,1,"B PICKLE OP#62 Loss: 11.1%, 12M-GRP OP#66 Loss: 30.3%, CLN-L OP#90 Loss: 15.1%, S 76 OP#96 Loss: 21.0%, "
1400892,1,
1400895,1,
1400896,1,
1400897,1,
1400898,1,
1400899,1,
1400900,1,
1400901,S,
1400902,1,
1400903,1,
1400904,1,
1400906,1,
1400907,1,
1400908,1,
1400909,1,
1400910,1,
1400911,1,
1400912,1,
1400913,1,
1400914,1,
1400915,1,
1400916,1,
1400917,1,
1400918,1,
1400919,1,
1400920,1,
1400921,R,
1400922,1,
1400923,1,
1400924,1,
1400925,1,
1400926,1,
1400927,1,
1400928,1,
1400929,1,
1400930,1,
1400931,1,
1400932,1,
1400933,1,
1400934,1,
1400935,1,
1400936,1,
1400937,R,"S 149 #2 OP#170 Loss: 66.2%, S 149 #2 OP#190 Loss: 88.1%, "
1400939,M,
1400940,1,
1400941,1,"S 149 #2 OP#150 Loss: 17.5%, S 149 #2 OP#170 Loss: 93.8%, "
1400943,1,
1400944,1,"F WRAP OP#160 Loss: 90.1%, "
1400946,1,
1400948,1,
1400949,S,
1400950,1,
1400951,1,
1400953,1,
1400956,1,
1400957,1,
1400958,1,
1400959,1,
1400960,1,
1400961,1,
1400963,1,"S 189 OP#100 Loss: 26.4%, "
1400964,1,
1400965,1,
1400966,1,
1400967,1,"S 76 OP#240 Loss: 14.5%, "
1400968,1,
1400969,1,
1400970,1,
1400971,S,
1400972,1,
1400973,1,
1400974,1,
1400975,1,"12M-1 OP#70 Loss: 21.5%, CLN-L OP#100 Loss: 11.2%, "
1400976,1,
1400977,1,
1400978,1,"S 76 OP#170 Loss: 14.4%, "
1400979,1,"A-D3 OP#110 Loss: 27.4%, 12M-1 OP#120 Loss: 23.2%, CLN-L OP#140 Loss: 16.3%, S 76 OP#200 Loss: 16.0%, B HEAT TREAT OP#220 Loss: 15.6%, "
1400980,1,"12M-1 OP#120 Loss: 10.2%, "
1400981,1,
1400982,1,
1400983,1,
1400984,1,
1400985,1,"12M-1 OP#20 Loss: 23.2%, CLN-L OP#40 Loss: 20.5%, S 189 OP#50 Loss: 20.9%, A-D1 OP#130 Loss: 19.9%, "
1400986,1,
1400987,1,
1400988,1,
1400989,1,
1400990,1,
1400991,1,
1400992,1,
1400993,1,
1400994,1,
1400995,1,
1400996,1,
1400997,1,
1401002,1,"12M-2 OP#30 Loss: 50.5%, CLN-L OP#50 Loss: 49.2%, A-D GRP OP#70 Loss: 50.2%, "
1401007,1,
1401008,1,
1401009,1,
1401010,1,
